"","Route.Type","Route","Stop.Code","Stop.Seq","Stop.Name","LAT","LONG","Stage"
"12985","Non-BRTS","293A-D","293A-D-17","17","Gogalwadi Phata",18.38497,73.855663,"5"
"12986","Non-BRTS","293A-D","293A-D-18","18","Ghat Utar Valan",18.400854,73.857024,"6"
"12987","Non-BRTS","293A-D","293A-D-19","19","Daak Bungalow",18.405487,73.85596,"6"
"12988","Non-BRTS","293A-D","293A-D-20","20","Waghjai Mandir",18.412485,73.858252,"6"
"12989","Non-BRTS","293A-D","293A-D-21","21","Stage Kramank 7",18.417572,73.856718,"7"
"12990","Non-BRTS","293A-D","293A-D-22","22","Stage Kramank 6",18.42104,73.85833,"8"
"12991","Non-BRTS","293A-D","293A-D-23","23","Bhilarewadi",18.422892,73.85994,"8"
"12992","Non-BRTS","293A-D","293A-D-24","24","Mangdewadi Phata",18.43463,73.85981,"8"
"12993","Non-BRTS","293A-D","293A-D-25","25","Mangdewadi Petrol Pump",18.436277,73.860474,"9"
"12994","Non-BRTS","293A-D","293A-D-26","26","Gujarwadi Phata",18.438246,73.860495,"9"
"12995","Non-BRTS","293A-D","293A-D-27","27","Katraj",18.447486,73.859609,"10"
"12996","Non-BRTS","293A-D","293A-D-28","28","Morebaug",18.449848,73.858307,"10"
"12997","Non-BRTS","293A-D","293A-D-29","29","Sarpodyan",18.454675,73.85853,"10"
"12998","Non-BRTS","293A-D","293A-D-30","30","Bharati Vidyapeeth Gate",18.457434,73.8582,"10"
"12999","Non-BRTS","293A-D","293A-D-31","31","Balajinagar",18.464405,73.858154,"11"
"13000","Non-BRTS","293A-D","293A-D-32","32","Shankar Maharaj Math",18.470738,73.857234,"11"
"13001","Non-BRTS","293A-D","293A-D-33","33","Padmawati",18.477347,73.857244,"11"
"13002","Non-BRTS","293A-D","293A-D-34","34","Natubaug",18.48103,73.857167,"12"
"13003","Non-BRTS","293A-D","293A-D-35","35","Aranyeshwar Corner",18.486381,73.857675,"12"
"13004","Non-BRTS","293A-D","293A-D-36","36","Bhapkar Petrol Pump",18.489664,73.857645,"12"
"13005","Non-BRTS","293A-D","293A-D-37","37","ST Colony",18.49301,73.857955,"12"
"13006","Non-BRTS","293A-D","293A-D-38","38","Lakshminarayan",18.496895,73.858215,"12"
"13007","Non-BRTS","293A-D","293A-D-39","39","Swargate",18.500441,73.859475,"13"
"13008","Non-BRTS","293A-U","293A-U-00","0","Swargate",18.499353,73.858142,"1"
"13009","Non-BRTS","293A-U","293A-U-01","1","Lakshminarayan",18.496397,73.857896,"1"
"13010","Non-BRTS","293A-U","293A-U-02","2","ST Colony",18.49361,73.857798,"1"
"13011","Non-BRTS","293A-U","293A-U-03","3","Bhapkar Petrol Pump",18.48971,73.85765,"1"
"13012","Non-BRTS","293A-U","293A-U-04","4","Aranyeshwar Corner",18.486482,73.857507,"1"
"13013","Non-BRTS","293A-U","293A-U-05","5","Natubaug",18.481595,73.857094,"2"
"13014","Non-BRTS","293A-U","293A-U-06","6","Padmawati",18.47736,73.85701,"2"
"13015","Non-BRTS","293A-U","293A-U-07","7","Shankar Maharaj Math",18.470349,73.857067,"2"
"13016","Non-BRTS","293A-U","293A-U-08","8","Balajinagar",18.464558,73.857973,"3"
"13017","Non-BRTS","293A-U","293A-U-09","9","Bharati Vidyapeeth Gate",18.457616,73.858154,"3"
"13018","Non-BRTS","293A-U","293A-U-10","10","Sarpodyan",18.453916,73.85836,"3"
"13019","Non-BRTS","293A-U","293A-U-11","11","Morebaug",18.449829,73.858087,"3"
"13020","Non-BRTS","293A-U","293A-U-12","12","Katraj",18.446561,73.858869,"4"
"13021","Non-BRTS","293A-U","293A-U-13","13","Gujarwadi Phata",18.438486,73.860497,"4"
"13022","Non-BRTS","293A-U","293A-U-14","14","Mangdewadi Petrol Pump",18.432317,73.858638,"5"
"13023","Non-BRTS","293A-U","293A-U-15","15","Mangdewadi Phata",18.43463,73.85981,"5"
"13024","Non-BRTS","293A-U","293A-U-16","16","Bhilarewadi",18.42249,73.86026,"5"
"13025","Non-BRTS","293A-U","293A-U-17","17","Stage Kramank 6",18.42101,73.85842,"6"
"13026","Non-BRTS","293A-U","293A-U-18","18","Stage Kramank 7",18.415191,73.855069,"7"
"13027","Non-BRTS","293A-U","293A-U-19","19","Waghjai Mandir",18.41267,73.8583,"7"
"13028","Non-BRTS","293A-U","293A-U-20","20","Daak Bungalow",18.40527,73.85611,"7"
"13029","Non-BRTS","293A-U","293A-U-21","21","Ghat Utar Valan",18.40082,73.85695,"8"
"13030","Non-BRTS","293A-U","293A-U-22","22","Gogalwadi Phata",18.384909,73.855942,"8"
"13031","Non-BRTS","293A-U","293A-U-23","23","Shindewadi Satara Road",18.37882,73.85538,"9"
"13032","Non-BRTS","293A-U","293A-U-24","24","Sasewadi Phata",18.372645,73.855127,"9"
"13033","Non-BRTS","293A-U","293A-U-25","25","Velu Phata",18.364199,73.853722,"9"
"13034","Non-BRTS","293A-U","293A-U-26","26","Grand Hotel",18.359382,73.853354,"9"
"13035","Non-BRTS","293A-U","293A-U-27","27","Shivapurbaug",18.354928,73.853125,"10"
"13036","Non-BRTS","293A-U","293A-U-28","28","Kodhanpur Phata",18.348624,73.851931,"10"
"13037","Non-BRTS","293A-U","293A-U-29","29","Khed Shivapur",18.346108,73.848985,"10"
"13038","Non-BRTS","293A-U","293A-U-30","30","Ovhalvasti",18.344327,73.848302,"10"
"13039","Non-BRTS","293A-U","293A-U-31","31","Shreeramnagar",18.34324,73.84626,"11"
"13040","Non-BRTS","293A-U","293A-U-32","32","Landgemala",18.339962,73.842624,"11"
"13041","Non-BRTS","293A-U","293A-U-33","33","Shivapurwada",18.34085,73.83924,"11"
"13042","Non-BRTS","293A-U","293A-U-34","34","Dattamandir Shivapurgaon",18.339274,73.838742,"11"
"13043","Non-BRTS","293A-U","293A-U-35","35","Shinde Farm Kusgaon Road",18.33437,73.831,"12"
"13044","Non-BRTS","293A-U","293A-U-36","36","Gaikwadvasti Shivapurgaon",18.333351,73.826003,"12"
"13045","Non-BRTS","293A-U","293A-U-37","37","Kusgaon Jilha Parishad Shala",18.333543,73.823621,"12"
"13046","Non-BRTS","293A-U","293A-U-38","38","Vadarvasti",18.332702,73.822756,"12"
"13047","Non-BRTS","293A-U","293A-U-39","39","Kusgaon",18.331117,73.820322,"13"
"13048","Non-BRTS","293-D","293-D-00","0","Khed Shivapur",18.341542,73.853348,"1"
"13049","Non-BRTS","293-D","293-D-01","1","Kodhanpur Phata",18.348694,73.851689,"1"
"13050","Non-BRTS","293-D","293-D-02","2","Shiwapurbaug",18.35273,73.852393,"2"
"13051","Non-BRTS","293-D","293-D-03","3","Grand Hotel",18.359552,73.853398,"2"
"13052","Non-BRTS","293-D","293-D-04","4","Velu Phata",18.364329,73.853587,"2"
"13053","Non-BRTS","293-D","293-D-05","5","Sasewadi Phata",18.372658,73.854956,"2"
"13054","Non-BRTS","293-D","293-D-06","6","Shindewadi Satara Road",18.379752,73.855063,"3"
"13055","Non-BRTS","293-D","293-D-07","7","Gogalwadi Phata",18.38497,73.855663,"3"
"13056","Non-BRTS","293-D","293-D-08","8","Ghat Utar Valan",18.401077,73.856953,"4"
"13057","Non-BRTS","293-D","293-D-09","9","Daak Bungalow",18.405559,73.855965,"4"
"13058","Non-BRTS","293-D","293-D-10","10","Waghjai Mandir",18.412388,73.858298,"4"
"13059","Non-BRTS","293-D","293-D-11","11","Stage Kramank 7",18.417705,73.856767,"5"
"13060","Non-BRTS","293-D","293-D-12","12","Stage Kramank 6",18.42104,73.85833,"6"
"13061","Non-BRTS","293-D","293-D-13","13","Bhilarewadi",18.432317,73.858638,"6"
"13062","Non-BRTS","293-D","293-D-14","14","Mangdewadi Petrol Pump",18.436225,73.860468,"7"
"13063","Non-BRTS","293-D","293-D-15","15","Gujarwadi Phata",18.437969,73.860516,"7"
"13064","Non-BRTS","293-D","293-D-16","16","Katraj",18.447486,73.859609,"8"
"13065","Non-BRTS","293-D","293-D-17","17","Morebaug",18.449848,73.858307,"8"
"13066","Non-BRTS","293-D","293-D-18","18","Sarpodyan",18.454675,73.85853,"8"
"13067","Non-BRTS","293-D","293-D-19","19","Bharati Vidyapeeth Gate",18.457434,73.8582,"8"
"13068","Non-BRTS","293-D","293-D-20","20","Balajinagar",18.464405,73.858154,"9"
"13069","Non-BRTS","293-D","293-D-21","21","Shankar Maharaj Math",18.470738,73.857234,"9"
"13070","Non-BRTS","293-D","293-D-22","22","Padmawati",18.477347,73.857244,"9"
"13071","Non-BRTS","293-D","293-D-23","23","Natubaug",18.48103,73.857167,"10"
"13072","Non-BRTS","293-D","293-D-24","24","Aranyeshwar Corner",18.486381,73.857675,"10"
"13073","Non-BRTS","293-D","293-D-25","25","Bhapkar Petrol Pump",18.489664,73.857645,"10"
"13074","Non-BRTS","293-D","293-D-26","26","ST Colony",18.49301,73.857955,"10"
"13075","Non-BRTS","293-D","293-D-27","27","Lakshminarayan",18.496895,73.858215,"10"
"13076","Non-BRTS","293-D","293-D-28","28","Swargate",18.500441,73.859475,"11"
"13077","Non-BRTS","293S-U","293S-D-00","0","Khed Shivapur",18.346307,73.848984,"1"
"13078","Non-BRTS","293S-U","293S-D-01","1","Kodhanpur Phata",18.348832,73.851604,"1"
"13079","Non-BRTS","293S-U","293S-D-02","2","Shivapurbaug",18.35273,73.852393,"2"
"13080","Non-BRTS","293S-U","293S-D-03","3","Grand Hotel",18.364196,73.853589,"2"
"13081","Non-BRTS","293S-U","293S-D-04","4","Velu Phata",18.370209,73.853901,"2"
"13082","Non-BRTS","293S-U","293S-D-05","5","Sasewadi Phata",18.37292,73.855049,"2"
"13083","Non-BRTS","293S-U","293S-D-06","6","Shindewadi Satara Road",18.376206,73.855451,"3"
"13084","Non-BRTS","293S-U","293S-D-07","7","Gogalwadi Phata",18.38497,73.855663,"3"
"13085","Non-BRTS","293S-U","293S-D-08","8","Ghat Utar Valan",18.400854,73.857024,"4"
"13086","Non-BRTS","293S-U","293S-D-09","9","Daak Bungalow",18.405104,73.856061,"4"
"13087","Non-BRTS","293S-U","293S-D-10","10","Waghjai Mandir",18.412485,73.858252,"4"
"13088","Non-BRTS","293S-U","293S-D-11","11","Stage Kramank 7",18.417572,73.856718,"5"
"13089","Non-BRTS","293S-U","293S-D-12","12","Stage Kramank 6",18.42104,73.85833,"6"
"13090","Non-BRTS","293S-U","293S-D-13","13","Bhilarewadi",18.422892,73.85994,"6"
"13091","Non-BRTS","293S-U","293S-D-14","14","Mangdewadi Phata",18.43463,73.85981,"6"
"13092","Non-BRTS","293S-U","293S-D-15","15","Mangdewadi Petrol Pump",18.436209,73.86045,"7"
"13093","Non-BRTS","293S-U","293S-D-16","16","Gujarwadi Phata",18.438246,73.860495,"7"
"13094","Non-BRTS","293S-U","293S-D-17","17","Katraj",18.447486,73.859609,"8"
"13095","Non-BRTS","293S-U","293S-D-18","18","Rajas Society",18.44825,73.86374,"8"
"13096","Non-BRTS","293S-U","293S-D-19","19","Sundarban",18.4491,73.87012,"8"
"13097","Non-BRTS","293S-U","293S-D-20","20","Paramount Garden",18.44965,73.87231,"8"
"13098","Non-BRTS","293S-U","293S-D-21","21","Gokulnagar Katraj Kondhwa Road",18.44993,73.875656,"9"
"13099","Non-BRTS","293S-U","293S-D-22","22","Shatrunjay Mandir",18.450687,73.879562,"9"
"13100","Non-BRTS","293S-U","293S-D-23","23","Kondhwa Bk Corner",18.45298,73.89095,"9"
"13101","Non-BRTS","293S-U","293S-D-24","24","Khadi Machine Katraj Kondhwa Road",18.452536,73.890048,"9"
"13102","Non-BRTS","293S-U","293S-D-25","25","Ramdas Maral",18.457293,73.890765,"10"
"13103","Non-BRTS","293S-U","293S-D-26","26","Talab Company",18.461554,73.890364,"10"
"13104","Non-BRTS","293S-U","293S-D-27","27","Kondhwa Police Station",18.462424,73.890055,"10"
"13105","Non-BRTS","293S-U","293S-D-28","28","Chaitanya Vidyalay",18.468679,73.888957,"10"
"13106","Non-BRTS","293S-U","293S-D-29","29","Shital Petrol Pump",18.469874,73.888994,"10"
"13107","Non-BRTS","293S-U","293S-D-30","30","Kondhwa Kh",18.472896,73.88915,"11"
"13108","Non-BRTS","293S-U","293S-D-31","31","Kondhwa Shala",18.476987,73.889867,"11"
"13109","Non-BRTS","293S-U","293S-D-32","32","NIBM Corner",18.478975,73.89076,"11"
"13110","Non-BRTS","293S-U","293S-D-33","33","Kamela",18.482106,73.891293,"11"
"13111","Non-BRTS","293S-U","293S-D-34","34","Indira Vasahat",18.481622,73.898672,"12"
"13112","Non-BRTS","293S-U","293S-D-35","35","Kedarinagar Chowk",18.486776,73.900208,"12"
"13113","Non-BRTS","293S-U","293S-D-36","36","ABC Farm",18.481531,73.900633,"12"
"13114","Non-BRTS","293S-U","293S-D-37","37","Salunke Vihar",18.4811,73.90576,"13"
"13115","Non-BRTS","293S-U","293S-U-00","0","Salunke Vihar",18.48101,73.90586,"1"
"13116","Non-BRTS","293S-U","293S-U-01","1","ABC Farm",18.481355,73.900638,"1"
"13117","Non-BRTS","293S-U","293S-U-02","2","Kedarinagar Chowk",18.486605,73.900328,"1"
"13118","Non-BRTS","293S-U","293S-U-03","3","Indira Vasahat",18.481639,73.898697,"2"
"13119","Non-BRTS","293S-U","293S-U-04","4","Kamela",18.48207,73.891143,"2"
"13120","Non-BRTS","293S-U","293S-U-05","5","NIBM Corner",18.47901,73.890694,"2"
"13121","Non-BRTS","293S-U","293S-U-06","6","Kondhwa Shala",18.477002,73.889922,"2"
"13122","Non-BRTS","293S-U","293S-U-07","7","Kondhwa Kh",18.473164,73.88914,"3"
"13123","Non-BRTS","293S-U","293S-U-08","8","Shital Petrol Pump",18.469862,73.88889,"3"
"13124","Non-BRTS","293S-U","293S-U-09","9","Chaitanya Vidyalay",18.469038,73.889066,"3"
"13125","Non-BRTS","293S-U","293S-U-10","10","Kondhwa Police Station",18.46319,73.889488,"3"
"13126","Non-BRTS","293S-U","293S-U-11","11","Talab Company",18.461548,73.890288,"3"
"13127","Non-BRTS","293S-U","293S-U-12","12","Ramdas Maral",18.457295,73.890743,"4"
"13128","Non-BRTS","293S-U","293S-U-13","13","Khadi Machine Katraj Kondhwa Road",18.452984,73.890931,"4"
"13129","Non-BRTS","293S-U","293S-U-14","14","Kondhwa Bk Corner",18.45265,73.89107,"4"
"13130","Non-BRTS","293S-U","293S-U-15","15","Shatrunjay Mandir",18.450787,73.879477,"4"
"13131","Non-BRTS","293S-U","293S-U-16","16","Gokulnagar Katraj Kondhwa Road",18.449971,73.87566,"5"
"13132","Non-BRTS","293S-U","293S-U-17","17","Paramount Garden",18.44968,73.87228,"5"
"13133","Non-BRTS","293S-U","293S-U-18","18","Sundarban",18.44902,73.87001,"5"
"13134","Non-BRTS","293S-U","293S-U-19","19","Rajas Society",18.44825,73.86373,"5"
"13135","Non-BRTS","293S-U","293S-U-20","20","Katraj",18.446561,73.858869,"6"
"13136","Non-BRTS","293S-U","293S-U-21","21","Gujarwadi Phata",18.438355,73.860522,"6"
"13137","Non-BRTS","293S-U","293S-U-22","22","Mangdewadi Petrol Pump",18.436337,73.860531,"7"
"13138","Non-BRTS","293S-U","293S-U-23","23","Mangdewadi Phata",18.43463,73.85981,"7"
"13139","Non-BRTS","293S-U","293S-U-24","24","Bhilarewadi",18.422901,73.859969,"7"
"13140","Non-BRTS","293S-U","293S-U-25","25","Stage Kramank 6",18.42101,73.85842,"8"
"13141","Non-BRTS","293S-U","293S-U-26","26","Stage Kramank 7",18.417946,73.857284,"9"
"13142","Non-BRTS","293S-U","293S-U-27","27","Waghjai Mandir",18.412328,73.858313,"9"
"13143","Non-BRTS","293S-U","293S-U-28","28","Daak Bungalow",18.405262,73.856086,"9"
"13144","Non-BRTS","293S-U","293S-U-29","29","Ghat Utar Valan",18.400837,73.857029,"10"
"13145","Non-BRTS","293S-U","293S-U-30","30","Gogalwadi Phata",18.384909,73.855942,"10"
"13146","Non-BRTS","293S-U","293S-U-31","31","Shindewadi Satara Road",18.37845,73.855283,"11"
"13147","Non-BRTS","293S-U","293S-U-32","32","Sasewadi Phata",18.372569,73.855073,"11"
"13148","Non-BRTS","293S-U","293S-U-33","33","Velu Phata",18.370188,73.854043,"11"
"13149","Non-BRTS","293S-U","293S-U-34","34","Grand Hotel",18.359382,73.853354,"11"
"13150","Non-BRTS","293S-U","293S-U-35","35","Shivapurbaug",18.354928,73.853125,"12"
"13151","Non-BRTS","293S-U","293S-U-36","36","Kodhanpur Phata",18.348624,73.851931,"12"
"13152","Non-BRTS","293S-U","293S-U-37","37","Khed Shivapur",18.341846,73.853579,"13"
"13153","Non-BRTS","293-U","293-U-00","0","Swargate",18.499353,73.858142,"1"
"13154","Non-BRTS","293-U","293-U-01","1","Lakshminarayan",18.496397,73.857896,"1"
"13155","Non-BRTS","293-U","293-U-02","2","ST Colony",18.49361,73.857798,"1"
"13156","Non-BRTS","293-U","293-U-03","3","Bhapkar Petrol Pump",18.48971,73.85765,"1"
"13157","Non-BRTS","293-U","293-U-04","4","Aranyeshwar Corner",18.486482,73.857507,"2"
"13158","Non-BRTS","293-U","293-U-05","5","Natubaug",18.481595,73.857094,"2"
"13159","Non-BRTS","293-U","293-U-06","6","Padmawati",18.47736,73.85701,"2"
"13160","Non-BRTS","293-U","293-U-07","7","Shankar Maharaj Math",18.470349,73.857067,"2"
"13161","Non-BRTS","293-U","293-U-08","8","Balajinagar",18.464558,73.857973,"3"
"13162","Non-BRTS","293-U","293-U-09","9","Bharati Vidyapeeth Gate",18.457616,73.858154,"3"
"13163","Non-BRTS","293-U","293-U-10","10","Sarpodyan",18.453916,73.85836,"3"
"13164","Non-BRTS","293-U","293-U-11","11","Morebaug",18.449829,73.858087,"3"
"13165","Non-BRTS","293-U","293-U-12","12","Katraj",18.446561,73.858869,"4"
"13166","Non-BRTS","293-U","293-U-13","13","Gujarwadi Phata",18.438486,73.860497,"4"
"13167","Non-BRTS","293-U","293-U-14","14","Mangdewadi Petrol Pump",18.436233,73.86048,"5"
"13168","Non-BRTS","293-U","293-U-15","15","Bhilarewadi",18.432792,73.85889,"5"
"13169","Non-BRTS","293-U","293-U-16","16","Stage Kramank 6",18.42101,73.85842,"6"
"13170","Non-BRTS","293-U","293-U-17","17","Stage Kramank 7",18.41779,73.856791,"7"
"13171","Non-BRTS","293-U","293-U-18","18","Waghjai Mandir",18.412588,73.858267,"7"
"13172","Non-BRTS","293-U","293-U-19","19","Daak Bungalow",18.405161,73.856063,"7"
"13173","Non-BRTS","293-U","293-U-20","20","Ghat Utar Valan",18.400899,73.856963,"8"
"13174","Non-BRTS","293-U","293-U-21","21","Gogalwadi Phata",18.384909,73.855942,"8"
"13175","Non-BRTS","293-U","293-U-22","22","Shindewadi Satara Road",18.378381,73.855304,"9"
"13176","Non-BRTS","293-U","293-U-23","23","Sasewadi Phata",18.372646,73.855127,"9"
"13177","Non-BRTS","293-U","293-U-24","24","Velu Phata",18.364199,73.853723,"9"
"13178","Non-BRTS","293-U","293-U-25","25","Grand Hotel",18.359494,73.853558,"9"
"13179","Non-BRTS","293-U","293-U-26","26","Shiwapurbaug",18.354928,73.853125,"10"
"13180","Non-BRTS","293-U","293-U-27","27","Kodhanpur Phata",18.348589,73.851826,"10"
"13181","Non-BRTS","293-U","293-U-28","28","Khed Shivapur",18.341852,73.853545,"11"
"13182","Non-BRTS","294-D","294-D-00","0","Khadakwasla Dharan",18.438789,73.773186,"1"
"13183","Non-BRTS","294-D","294-D-01","1","Khadakwaslagaon",18.4404,73.776147,"2"
"13184","Non-BRTS","294-D","294-D-02","2","Lamanvasti",18.442057,73.777821,"2"
"13185","Non-BRTS","294-D","294-D-03","3","Mukainagar",18.44421,73.78329,"2"
"13186","Non-BRTS","294-D","294-D-04","4","Kolhewadi",18.444753,73.785272,"2"
"13187","Non-BRTS","294-D","294-D-05","5","Kirkatwadi Phata",18.446615,73.788902,"2"
"13188","Non-BRTS","294-D","294-D-06","6","CWPRS",18.451137,73.791544,"3"
"13189","Non-BRTS","294-D","294-D-07","7","Jadhavwadi Khadakwasla Road",18.453191,73.794318,"3"
"13190","Non-BRTS","294-D","294-D-08","8","Nanded Phata",18.454851,73.79689,"3"
"13191","Non-BRTS","294-D","294-D-09","9","Nanded City",18.457092,73.80149,"3"
"13192","Non-BRTS","294-D","294-D-10","10","Mate Pat",18.457492,73.804646,"4"
"13193","Non-BRTS","294-D","294-D-11","11","Lagadmala",18.45896,73.809285,"4"
"13194","Non-BRTS","294-D","294-D-12","12","Dhayari Phata",18.460492,73.812827,"5"
"13195","Non-BRTS","294-D","294-D-13","13","Garmal",18.455913,73.811805,"5"
"13196","Non-BRTS","294-D","294-D-14","14","Raykarvasti",18.453936,73.811613,"5"
"13197","Non-BRTS","294-D","294-D-15","15","Poultry Farm Dhayari",18.448838,73.810588,"5"
"13198","Non-BRTS","294-D","294-D-16","16","Ganeshnagar Dhayari",18.450525,73.811049,"5"
"13199","Non-BRTS","294-D","294-D-17","17","Dhayarigaon",18.447638,73.810368,"6"
"13200","Non-BRTS","294-D","294-D-18","18","Saipuram Corner",18.447237,73.811844,"6"
"13201","Non-BRTS","294-D","294-D-19","19","Benkarvasti",18.446745,73.814743,"6"
"13202","Non-BRTS","294-D","294-D-20","20","Radhika Society",18.447057,73.820776,"6"
"13203","Non-BRTS","294-D","294-D-21","21","Pari Company",18.444754,73.821671,"7"
"13204","Non-BRTS","294-D","294-D-22","22","Ajinkyatara",18.445514,73.823842,"7"
"13205","Non-BRTS","294-D","294-D-23","23","Bhumkar complex",18.446508,73.826523,"7"
"13206","Non-BRTS","294-D","294-D-24","24","Narhegaon",18.447878,73.829514,"7"
"13207","Non-BRTS","294-D","294-D-25","25","Bhumkarnagar",18.449303,73.834351,"8"
"13208","Non-BRTS","294-D","294-D-26","26","Gaymukh",18.448998,73.838394,"8"
"13209","Non-BRTS","294-D","294-D-27","27","Ramnagari",18.448856,73.843414,"8"
"13210","Non-BRTS","294-D","294-D-28","28","Dattanagar Katraj Road",18.449446,73.848801,"9"
"13211","Non-BRTS","294-D","294-D-29","29","Katraj",18.447486,73.859609,"10"
"13212","Non-BRTS","294-U","294-U-00","0","Katraj",18.446561,73.858869,"1"
"13213","Non-BRTS","294-U","294-U-01","1","Dattanagar Katraj Road",18.449446,73.848801,"2"
"13214","Non-BRTS","294-U","294-U-02","2","Ramnagari",18.448881,73.843156,"2"
"13215","Non-BRTS","294-U","294-U-03","3","Gaymukh",18.44897,73.838633,"2"
"13216","Non-BRTS","294-U","294-U-04","4","Bhumkarnagar",18.449237,73.834329,"3"
"13217","Non-BRTS","294-U","294-U-05","5","Narhegaon",18.447772,73.829404,"3"
"13218","Non-BRTS","294-U","294-U-06","6","Bhumkar complex",18.446474,73.826531,"3"
"13219","Non-BRTS","294-U","294-U-07","7","Ajinkyatara",18.445459,73.823856,"3"
